time,open,high,low,close,Plot,Plot.1,Plot.2,Plot.3,Volume,RelVolStDev,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot.4,CVO Histogram,CVO Line,Signal Line,Upper Dev,Lower Dev
2005-09-19 09:30:00-04:00,22.52,22.66,21.8,22.34,22.810739274751302,22.52934231518321,20.938913628473163,18.287369954941525,7757699,0.1305849214590902,-2089847774,-2089847774,-2097605473,-2097605473,-2116447463.12,13923128.911040068,13923128.911040068,15661250.775625732,,
2005-09-20 09:30:00-04:00,22.95,23.28,22.69,23.0,22.85279721369546,22.596579127299893,21.0230396028212,18.33426179618589,9081602,0.5756847283724938,-2088523871,-2088523871,-2097605473,-2097605473,-2114374585.42,12916757.51326728,12916757.51326728,15269180.309574524,,
2005-09-21 09:30:00-04:00,22.32001,22.46001,22.06,22.10001,22.68551116620758,22.525640680542764,21.06699757821625,18.37173192756712,8853602,0.4895656715149411,-2088523871,-2088523871,-2097377473,-2097377473,-2112689953.74,10781642.97922039,10781642.97922039,14628103.548095362,,
2005-09-22 09:30:00-04:00,22.0,22.5,21.91,22.21001,22.57984424038367,22.48055058332237,21.11365114645232,18.40992374918337,9231699,0.5953153659264796,-2088145774,-2088145774,-2097377473,-2097377473,-2111078864.1,10266398.36970806,10266398.36970806,14005002.808325749,,
2005-09-23 09:30:00-04:00,21.8,23.00999,21.77,22.98,22.668767742520632,22.5519004999906,21.18982865067876,18.455397144713885,11048898,1.1555844666581805,-2077096876,-2077096876,-2088145774,-2088145774,-2109694894.42,11145547.406018376,11145547.406018376,13596509.179424694,,
2005-09-26 09:30:00-04:00,23.75999,24.17,23.2,23.63,22.882374910849386,22.705914714277657,21.289427481263296,18.506885730338624,16599398,2.708179164323336,-2077096876,-2077096876,-2093696274,-2093696274,-2108823908.72,13721724.292176962,13721724.292176962,13614397.052675018,,
2005-09-27 09:30:00-04:00,23.78999,23.97,23.49001,23.77,23.079624930660632,22.85792689795228,21.390675339170915,18.55925502655416,9083801,0.4446643554606054,-2093696274,-2093696274,-2102780075,-2102780075,-2108029823.02,16458879.306790471,16458879.306790471,14020751.660405798,,
2005-09-28 09:30:00-04:00,23.94,24.67999,23.78,24.17,23.321930501624937,23.045365912530524,21.5041171620619,18.61508333474765,11236602,1.05910795630944,-2091543473,-2091543473,-2102780075,-2102780075,-2107250115.28,19537252.22001636,19537252.22001636,14808823.168921592,,
2005-09-29 09:30:00-04:00,24.32001,24.96001,24.11,24.87,23.665945945708284,23.306027925026164,21.641500135038964,18.67732131151633,9408398,0.4980763506289629,-2082135075,-2082135075,-2091543473,-2091543473,-2106465695.6,22554633.770377874,22554633.770377874,15915367.540558204,,
2005-09-30 09:30:00-04:00,25.0,25.75,24.86,25.2,24.006846846662,23.57659536430814,21.786745027486354,18.74222358702363,16215699,2.387041216966942,-2065919376,-2065919376,-2082135075,-2082135075,-2105198163.98,26361820.92173696,26361820.92173696,17407718.02358374,,
2005-10-03 09:30:00-04:00,25.47,26.07001,25.38,25.66,24.37421421407044,23.874224597978404,21.94483706718079,18.81105718317265,11878301,1.1168760727543674,-2054041075,-2054041075,-2065919376,-2065919376,-2103795930.32,30080986.29296589,30080986.29296589,19218184.91920976,,
2005-10-04 09:30:00-04:00,25.75,25.78999,24.32001,24.36,24.371055499832565,23.94362108398149,22.043415146071368,18.86627054453412,14022699,1.6629320310846676,-2054041075,-2054041075,-2068063774,-2068063774,-2102504608.6,30261637.97377491,30261637.97377491,20795821.06986192,,
2005-10-05 09:30:00-04:00,24.56,24.87,23.95,24.0,24.288598722091997,23.95167521484128,22.123275752354168,18.917352429663133,11701699,0.989411273304832,-2068063774,-2068063774,-2079765473,-2079765473,-2101677620.86,28241438.526391983,28241438.526391983,21859480.706509072,,
2005-10-06 09:30:00-04:00,24.14999,24.47,23.59,23.83,24.18668789496044,23.934293041292523,22.192937966543795,18.96623449503962,12164102,1.100050357300267,-2079765473,-2079765473,-2091929575,-2091929575,-2101230229.14,24645174.239830256,24645174.239830256,22257436.92555496,,
2005-10-07 09:30:00-04:00,24.00999,24.25999,23.78,24.0,24.145201696080345,23.943679749679305,22.26669560056241,19.016321713994447,6828102,0.0,-2091929575,-2091929575,-2098757677,-2098757677,-2101021943.44,22501098.254588127,22501098.254588127,22292245.68684541,,
2005-10-10 09:30:00-04:00,24.3,24.45,23.05,23.11,23.91515687472916,23.82458264258226,22.30111618829456,19.05705483126813,10072801,0.5053868355114517,-2098757677,-2098757677,-2108830478,-2108830478,-2100937133.76,19207826.249778748,19207826.249778748,21851614.33869303,,
2005-10-11 09:30:00-04:00,23.34,24.0,22.7,23.28999,23.77623090256712,23.74821226507051,22.341478384690703,19.09917358916596,15775699,1.998972992449108,-2108830478,-2108830478,-2124606177,-2124606177,-2101045496.02,18562769.625170708,18562769.625170708,21381779.379618414,,
2005-10-12 09:30:00-04:00,22.95,22.95,20.5,21.0,23.15929070199665,23.35561051291758,22.286724164907408,19.11808728479615,43238704,6.206626079572561,-2124606177,-2124606177,-2167844881,-2167844881,-2102116990.32,12053853.918373585,12053853.918373585,20049218.599440586,,
2005-10-13 09:30:00-04:00,21.3,21.78,20.87,21.63,22.819448323775173,23.109094725357924,22.259919096952004,19.143081441166338,14308602,0.9516554346768036,-2153536279,-2153536279,-2167844881,-2167844881,-2102982066.58,9086985.420267103,9086985.420267103,18483185.28813009,,
2005-10-14 09:30:00-04:00,21.87,22.14999,20.66,21.19,22.45734869626958,22.83493833602108,22.216248929729478,19.16344879001045,15691801,1.1681889471278817,-2153536279,-2153536279,-2169228080,-2169228080,-2104084712.86,4745084.625236988,4745084.625236988,16520599.479145356,,
2005-10-17 09:30:00-04:00,21.36,21.60001,21.22,21.37,22.21571565265412,22.62566143087521,22.181708157087456,19.185404523443182,5728000,0.0,-2163500080,-2163500080,-2169228080,-2169228080,-2105001139.14,2331355.0807664394,2331355.0807664394,14493564.565091226,,
2005-10-18 09:30:00-04:00,21.52,21.63,20.83,21.05,21.95666772984209,22.40056694075018,22.135515987410415,19.203957712264646,8701801,0.0,-2163500080,-2163500080,-2172201881,-2172201881,-2106011907.44,-565081.1947331429,-565081.1947331429,12342329.456544887,,
2005-10-19 09:30:00-04:00,20.63,21.35001,20.22,21.34,21.819630456543848,22.24905737778587,22.10304594710795,19.22521186438141,12361301,0.573150923152339,-2159840580,-2159840580,-2172201881,-2172201881,-2106906583.7,-978449.516910076,-978449.516910076,10439361.031765606,,
2005-10-20 09:30:00-04:00,21.44,21.78999,20.92999,21.0,21.63749035508966,22.070620609530742,22.058023663552525,19.24287144782041,10108000,0.1810908129231984,-2159840580,-2159840580,-2169948580,-2169948580,-2107808415.98,-2578276.6231582165,-2578276.6231582165,8579698.509633632,,
2005-10-21 09:30:00-04:00,21.16,21.95,21.12,21.85001,21.684716942847515,22.03910480816921,22.049533309938138,19.26881312495652,12123699,0.5888991274391214,-2157824881,-2157824881,-2169948580,-2169948580,-2108601256.32,-2065380.23114872,-2065380.23114872,7058972.975236153,,
2005-10-24 09:30:00-04:00,22.0,22.2,21.5,22.12,21.781446511103624,22.05066126414504,22.052409501369237,19.29718314361367,9279000,0.0615471552995468,-2148545881,-2148545881,-2157824881,-2157824881,-2109330614.62,-442546.817987442,-442546.817987442,5987327.290489925,,
2005-10-25 09:30:00-04:00,22.14999,22.46001,21.92999,22.35001,21.9077939530806,22.093425369267177,22.06455646049702,19.32755953024438,8642898,0.0,-2139902983,-2139902983,-2148545881,-2148545881,-2109967012.96,1848777.490671873,1848777.490671873,5396105.890515918,,
2005-10-26 09:30:00-04:00,22.35001,23.03999,22.2,22.82001,22.1105086301738,22.19722317365758,22.09539129884408,19.36231028118722,11519898,0.4704967537554929,-2128383085,-2128383085,-2139902983,-2139902983,-2110298117.34,4944270.628296137,4944270.628296137,5331557.995913092,,
2005-10-27 09:30:00-04:00,22.60001,22.66,21.8,21.82001,22.045953379024063,22.143335577420785,22.08415124583004,19.386765004757496,10273000,0.2356812072501785,-2128383085,-2128383085,-2138656085,-2138656085,-2111042071.72,5684139.09675169,5684139.09675169,5381926.724604321,,
2005-10-28 09:30:00-04:00,22.17999,22.39999,21.42999,22.32001,22.10685485035205,22.168574780646384,22.09377813375534,19.41595152212309,8184102,0.0,-2130471983,-2130471983,-2138656085,-2138656085,-2111494974.06,7167127.38562417,7167127.38562417,5636955.390464299,,
2005-10-31 09:30:00-05:00,22.45,23.42999,22.42999,23.22,22.354220439162702,22.318778383411185,22.139746373193898,19.453802750758687,11308699,0.4122123035936175,-2119163284,-2119163284,-2130471983,-2130471983,-2111594330.38,9555895.188147783,9555895.188147783,6196803.932990511,,
2005-11-01 09:30:00-05:00,22.92999,23.25,22.78,23.08,22.51550478601544,22.42752432863816,22.178124072247208,19.489884315427755,8841301,0.0,-2110321983,-2110321983,-2119163284,-2119163284,-2111418314.66,9890895.620474575,9890895.620474575,6724531.316916806,,
2005-11-02 09:30:00-05:00,23.08,24.33,23.08,24.2,22.889837055789783,22.68073513883271,22.260649620318752,19.53675113815982,13199199,0.7570076611957588,-2097122784,-2097122784,-2110321983,-2110321983,-2110887854.96,11661176.69140315,11661176.69140315,7429766.370414855,,
2005-11-03 09:30:00-05:00,24.64999,24.69,24.10001,24.5,23.24765104339205,22.940630118999465,22.35205167663227,19.586136698974148,7748102,0.0,-2097122784,-2097122784,-2104870886,-2104870886,-2110603591.28,13694738.788192987,13694738.788192987,8324762.430097445,,
2005-11-04 09:30:00-05:00,24.46001,24.83,24.23,24.63,23.554839700416043,23.181968673428116,22.44502915921871,19.63632439351172,6957801,0.0,-2097913085,-2097913085,-2104870886,-2104870886,-2110266169.54,15769600.22454548,15769600.22454548,9388310.686447164,,
2005-11-07 09:30:00-05:00,24.75999,24.99001,24.53,24.89,23.85154198921248,23.42597314865267,22.544823887413862,19.68859977268076,8675898,0.0,-2089237187,-2089237187,-2097913085,-2097913085,-2109850803.82,18057355.518440247,18057355.518440247,10626745.662446177,,
2005-11-08 09:30:00-05:00,24.98,24.98,24.371,24.53999,24.00453043605415,23.58511841313086,22.62625923894799,19.73687231225607,7663898,0.0,-2089237187,-2089237187,-2096901085,-2096901085,-2109477654.02,18303794.76627612,18303794.76627612,11723466.962993309,,
2005-11-09 09:30:00-05:00,24.58,24.60001,23.97,24.52,24.11907922804212,23.718672925540737,22.70355478021542,19.78446562258188,10423398,0.2059140259944277,-2096901085,-2096901085,-2107324483,-2107324483,-2109142786.16,16739542.077548504,16739542.077548504,12440049.12221548,,
2005-11-10 09:30:00-05:00,24.67,24.89,24.35001,24.82001,24.274841621810538,23.87600679332063,22.78994070755357,19.83457054176017,7454199,0.0,-2099870284,-2099870284,-2107324483,-2107324483,-2108798032.28,16274166.467790604,16274166.467790604,12987780.171583354,,
2005-11-11 09:30:00-05:00,24.75999,24.97,24.67999,24.75999,24.382652372519303,24.00229010856054,22.87035088275546,19.88357969059837,5377500,0.0,-2099870284,-2099870284,-2105247784,-2105247784,-2108687330.44,14910205.602956057,14910205.602956057,13262412.376065169,,
2005-11-14 09:30:00-05:00,24.75999,25.38,24.75999,25.0,24.51984073418168,24.14482009305189,22.957275336520546,19.93448934541829,10575102,0.2060240758450378,-2094672682,-2094672682,-2105247784,-2105247784,-2108302026.56,15033222.312609196,15033222.312609196,13515385.224142889,,
2005-11-15 09:30:00-05:00,25.87,26.53,25.32001,25.5,24.73765390436353,24.338417222615902,23.06106001666256,19.98986756088677,33765296,4.044304262241704,-2094672682,-2094672682,-2128437978,-2128437978,-2108702742.58,19250329.111099005,19250329.111099005,14334662.922279475,,
2005-11-16 09:30:00-05:00,25.21001,25.8,25.2,25.55,24.91817525894941,24.51150047652792,23.16264940373756,20.04519226177347,10697000,0.1201805359726694,-2117740978,-2117740978,-2128437978,-2128437978,-2109124970.64,23247882.824958563,23247882.824958563,15607980.05123363,,
2005-11-17 09:30:00-05:00,25.77,26.0,25.42999,25.89,25.13413631251621,24.708428979881077,23.27396983623807,20.103349552701097,6618301,0.0,-2111122677,-2111122677,-2117740978,-2117740978,-2109641656.66,26473851.585769176,26473851.585769176,17160247.413310137,,
2005-11-18 09:30:00-05:00,26.25,26.95,26.25,26.74001,25.49099713195705,24.998654839898062,23.415440863330392,20.16938597506228,16000102,0.9996591679731426,-2095122575,-2095122575,-2111122677,-2111122677,-2110095796.66,30321037.80885196,30321037.80885196,19040360.32695897,,
2005-11-21 09:30:00-05:00,27.0,27.35001,26.92999,27.03999,25.83521776929993,25.29027414848405,23.563381644418943,20.237750194215888,17039600,1.1416095306633594,-2078082975,-2078082975,-2095122575,-2095122575,-2110047620.68,34666247.50580239,34666247.50580239,21272629.9239366,,
2005-11-22 09:30:00-05:00,26.95,27.34,26.86,27.09,26.114058265011057,25.54737784155776,23.707325250769195,20.305931784323192,12984602,0.4426550166281731,-2065098373,-2065098373,-2078082975,-2078082975,-2109536732.66,38743338.51362991,38743338.51362991,23768445.43674993,,
2005-11-23 09:30:00-05:00,27.21001,27.36,26.05,26.22,26.137600872786376,25.64346672133522,23.809883403799024,20.364778234230425,13388301,0.4911801509884176,-2065098373,-2065098373,-2078486674,-2078486674,-2109462700.66,39085376.7007072,39085376.7007072,25956578.474458117,,
2005-11-25 09:30:00-05:00,26.5,26.83,26.35001,26.52,26.222578456611625,25.768685761144475,23.920500407725594,20.426024221949525,4396500,0.0,-2074090174,-2074090174,-2078486674,-2078486674,-2109427578.66,39114936.49559617,39114936.49559617,27836343.906049263,,
2005-11-28 09:30:00-05:00,26.67999,26.81,26.34,26.49001,26.28200768847571,25.87173208098098,24.02537835026741,20.4863623888953,7317000,0.0,-2074090174,-2074090174,-2081407174,-2081407174,-2109258766.66,37384818.44156623,37384818.44156623,29200411.6968374,,
2005-11-29 09:30:00-05:00,26.35001,26.45,25.31,25.58,26.12600597992555,25.83005606941227,24.08883229515445,20.537045350199826,13623898,0.5233675195096508,-2081407174,-2081407174,-2095031072,-2095031072,-2109207278.64,33617257.081311464,33617257.081311464,29831389.60890512,,
2005-11-30 09:30:00-05:00,25.35001,26.35001,25.3,26.17999,26.138002428830983,25.8800466309248,24.174185670862432,20.593194053182916,8302398,0.0,-2086728674,-2086728674,-2095031072,-2095031072,-2109171374.7,31364402.17847848,31364402.17847848,30050391.404558457,,
2005-12-01 09:30:00-05:00,26.55,27.42,26.36,27.41,26.42066855575743,26.098611397935542,24.306259725112945,20.66102296807661,12188898,0.2569290046203461,-2074539776,-2074539776,-2086728674,-2086728674,-2108714620.76,30738412.546607018,30738412.546607018,30148680.139136825,,
2005-12-02 09:30:00-05:00,27.46001,28.25,27.2,27.95,26.760519987811332,26.363095483944758,24.45498381796548,20.73355010272262,13250699,0.42059295951,-2061289077,-2061289077,-2074539776,-2074539776,-2108177486.82,31414806.36151409,31414806.36151409,30329555.313762147,,
2005-12-05 09:30:00-05:00,27.64999,27.77,27.16,27.27,26.873737768297705,26.492653271952648,24.56988243764036,20.79858940518309,7808801,0.0,-2061289077,-2061289077,-2069097878,-2069097878,-2108017506.86,30233023.950609684,30233023.950609684,30315765.11902608,,
2005-12-06 09:30:00-05:00,27.42999,27.63,26.85001,26.95,26.89068493089821,26.557988518816558,24.667030093246872,20.85979747080316,7712199,0.0,-2069097878,-2069097878,-2076810077,-2076810077,-2107679782.92,27773939.065109253,27773939.065109253,29952647.11132368,,
2005-12-07 09:30:00-05:00,26.97,27.17,26.46271,26.67,26.841643835143056,26.57399015898562,24.748783966991898,20.917610431292683,6607301,0.0,-2076810077,-2076810077,-2083417378,-2083417378,-2107292528.98,24606477.11445045,24606477.11445045,29188908.540341787,,
2005-12-08 09:30:00-05:00,26.67,26.75,25.25,25.64999,26.576831871777934,26.44199013627339,24.785567886706517,20.964698785210167,14485301,0.6089875221713394,-2083417378,-2083417378,-2097902679,-2097902679,-2107419713.1,19967646.77328849,19967646.77328849,27871585.430762745,,
2005-12-09 09:30:00-05:00,25.92999,27.05,25.87,26.89999,26.648644789160613,26.50741868823433,24.871870830106246,21.02375640923793,11302398,0.0409353439833058,-2086600281,-2086600281,-2097902679,-2097902679,-2107509017.22,17768432.193208694,17768432.193208694,26428277.825397883,,
2005-12-12 09:30:00-05:00,27.2,27.64999,26.87,26.99001,26.7245037249027,26.576360304200858,24.95832549010191,21.08312211660869,9403500,0.0,-2086600281,-2086600281,-2096003781,-2096003781,-2108110705.32,17089276.789248943,17089276.789248943,25094134.820233747,,
2005-12-13 09:30:00-05:00,26.89,27.25,26.66,27.03,26.792391786035434,26.641165975029303,25.042883633363054,21.14229503087129,6879898,0.0,-2089123883,-2089123883,-2096003781,-2096003781,-2108812361.48,17167248.9321208,17167248.9321208,23961722.550503325,,
2005-12-14 09:30:00-05:00,27.03,27.63,26.7,27.55,26.96074916691645,26.770999407167977,25.145214913633957,21.20605328927058,9455602,0.0,-2079668281,-2079668281,-2089123883,-2089123883,-2109044451.62,18117212.34764409,18117212.34764409,23126792.521523435,,
2005-12-15 09:30:00-05:00,27.53999,27.97,27.42,27.89999,27.16946935204613,26.93228377757255,25.257654713077464,21.27265962470073,7286500,0.0,-2072381781,-2072381781,-2079668281,-2079668281,-2108896777.78,19379712.493011,19379712.493011,22591495.374593087,,
2005-12-16 09:30:00-05:00,28.36,28.37,27.83,28.17,27.39180949603588,27.10910038077647,25.376525949278385,21.341289877191265,10254801,0.0,-2072381781,-2072381781,-2082636582,-2082636582,-2108710917.92,21227470.05048251,21227470.05048251,22396634.61400586,,
2005-12-19 09:30:00-05:00,27.81,28.28,27.6701,28.12,27.553629608027908,27.25351461209412,25.4885044819609,21.40873972915951,10672801,0.0,-2071963781,-2071963781,-2082636582,-2082636582,-2108175040.0,20703648.59514928,20703648.59514928,22154779.46845492,,
2005-12-20 09:30:00-05:00,27.92,29.77,27.91,29.22,27.923934139577263,27.534441096080677,25.640810421472697,21.48646371195394,15757801,0.8098719967288516,-2056205980,-2056205980,-2071963781,-2071963781,-2107122550.04,21984220.453092813,21984220.453092813,22130413.89483176,,
2005-12-21 09:30:00-05:00,29.24001,29.52,29.02,29.34,28.238615441893423,27.792378082354865,25.791797751208502,21.564608351635997,5939000,0.0,-2050266980,-2050266980,-2056205980,-2056205980,-2105635766.1,23225418.32329321,23225418.32329321,22286843.098897684,,
